id,listing_url,scrape_id,last_scraped,source,name,description,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
26133185.0,https://www.airbnb.com/rooms/26133185,20240825194210.0,2024-08-25,city scrape,Charming Home near Thermal baths and the center,"Charming House for Rent in the Heart of Yverdon. Conveniently located just 5 minutes on foot from the city center and the Thermal Baths, this home is perfect for those who appreciate both tranquility and accessibility. The serene lake is a mere 20-minute walk away, offering a peaceful escape. Public transport options are available within a 2-minute walk, ensuring easy connectivity to other areas. 30 min drive to ski region. Experience the best of Yverdon living!",https://a0.muscache.com/pictures/hosting/Hosting-26133185/original/dcd0809b-00be-4acc-b9c3-eb313f2bbefb.jpeg,8149786.0,https://www.airbnb.com/users/show/8149786,Olga Angelika,2013-08-14,"Yverdon-les-Bains, Switzerland",within an hour,100.0,95.0,True,https://a0.muscache.com/im/pictures/user/c6bc82a9-088e-45dd-b71e-3dbd0d587d8d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c6bc82a9-088e-45dd-b71e-3dbd0d587d8d.jpg?aki_policy=profile_x_medium,5.0,12.0,"['email', 'phone']",1.0,1.0,Yverdon-les-Bains,Jura-Nord vaudois,46.77173577343322,6.650305495120169,Entire villa,Entire home/apt,8.0,2.0,2 baths,5.0,9.0,"[""First aid kit"", ""Wifi"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Backyard"", ""Dryer"", ""Essentials"", ""Dishes and silverware"", ""Hangers"", ""Iron"", ""Shampoo"", ""BBQ grill"", ""Dishwasher"", ""Washer"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Cooking basics"", ""Host greets you"", ""Luggage dropoff allowed"", ""Private entrance"", ""Game console"", ""Ethernet connection"", ""Stove"", ""Free parking on premises"", ""Bed linens"", ""Indoor fireplace"", ""Refrigerator"", ""Oven"", ""Extra pillows and blankets"", ""Heating"", ""TV with standard cable""]",393.0,2.0,275.0,2.0,2.0,275.0,275.0,2.0,275.0,True,14.0,44.0,74.0,349.0,2024-08-25,76.0,0.0,0.0,2018-06-21,2020-03-10,4.86,4.96,4.88,4.97,4.96,4.87,4.79,0.0,5.0,3.0,2.0,0.0,1.01
26492895.0,https://www.airbnb.com/rooms/26492895,20240825194210.0,2024-08-26,city scrape,"Chalet familial, vue imprenable sur le glacier","Adorable cottage, close to the center, stunning views of the Glacier and Meillerets",https://a0.muscache.com/pictures/3cee3756-c80c-4be5-9908-7ff36f412ea9.jpg,9446371.0,https://www.airbnb.com/users/show/9446371,Ben,2013-10-15,"Divonne-les-Bains, France",within an hour,100.0,25.0,False,https://a0.muscache.com/im/pictures/user/1cdda9aa-fc19-4624-887d-2cab83e6334f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1cdda9aa-fc19-4624-887d-2cab83e6334f.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Ormont-Dessus,Aigle,46.35561,7.15268,Entire chalet,Entire home/apt,10.0,3.0,3 baths,4.0,8.0,"[""Wifi"", ""Coffee maker"", ""Backyard"", ""Dishes and silverware"", ""Essentials"", ""Mountain view"", ""Hangers"", ""Iron"", ""Self check-in"", ""Dishwasher"", ""Baking sheet"", ""Washer"", ""Hair dryer"", ""Kitchen"", ""Hot water"", ""Cooking basics"", ""Private entrance"", ""Stove"", ""Barbecue utensils"", ""Free parking on premises"", ""Indoor fireplace"", ""Refrigerator"", ""Oven"", ""Extra pillows and blankets"", ""Heating"", ""Lockbox""]",450.0,7.0,730.0,7.0,7.0,730.0,730.0,7.0,730.0,True,29.0,59.0,89.0,89.0,2024-08-26,17.0,1.0,0.0,2019-01-02,2024-02-17,5.0,5.0,4.94,4.88,5.0,4.88,4.59,0.0,1.0,1.0,0.0,0.0,0.25
26830996.0,https://www.airbnb.com/rooms/26830996,20240825194210.0,2024-08-26,city scrape,"Chalet Les Renardeaux, Arveyes, Villars-Sur-Ollon","A beautiful Swiss chalet with uninterrupted panoramic views of the Alps.  This traditional early 18th century Alpine retreat is located in the peaceful village of Arveyes, a 15 minute walk to the centre of Villars-Sur-Ollon.  Family-owned chalet, well-equipped, surrounded by gardens, and south facing terrace and balcony. An ideal location for winter and summer sports, easily accessible by train from Geneva airport.",https://a0.muscache.com/pictures/48bc5ff8-0b83-4f33-ba97-b0a595d22b31.jpg,201768754.0,https://www.airbnb.com/users/show/201768754,Rebecca,2018-07-12,nan,within a few hours,100.0,67.0,False,https://a0.muscache.com/im/pictures/user/c74ecec1-0c53-4101-bd4c-1027e34aba32.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c74ecec1-0c53-4101-bd4c-1027e34aba32.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Ollon,Aigle,46.29162,7.06175,Entire chalet,Entire home/apt,10.0,3.0,3 baths,5.0,6.0,"[""Private backyard \u2013 Not fully fenced"", ""Dedicated workspace"", ""First aid kit"", ""Outdoor furniture"", ""Wifi"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Crib - always at the listing"", ""Dryer"", ""Mountain view"", ""Hangers"", ""Dishes and silverware"", ""Freezer"", ""Iron"", ""Drying rack for clothing"", ""Toaster"", ""Self check-in"", ""BBQ grill"", ""Dishwasher"", ""Washer"", ""Coffee maker: Nespresso"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Hot water"", ""Cleaning products"", ""Wine glasses"", ""Cooking basics"", ""Private patio or balcony"", ""Bathtub"", ""Dining table"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Outdoor dining area"", ""High chair"", ""Stove"", ""Free parking on premises \u2013 3 spaces"", ""Children\u2019s dinnerware"", ""Barbecue utensils"", ""Bed linens"", ""Indoor fireplace"", ""Fire extinguisher"", ""Refrigerator"", ""Oven"", ""Heating"", ""Hot water kettle"", ""TV"", ""Books and reading material"", ""Lockbox""]",225.0,4.0,14.0,4.0,4.0,14.0,14.0,4.0,14.0,True,23.0,53.0,83.0,310.0,2024-08-26,8.0,3.0,1.0,2021-01-01,2024-08-12,5.0,4.63,4.88,4.88,5.0,5.0,4.38,0.0,1.0,1.0,0.0,0.0,0.18
26843025.0,https://www.airbnb.com/rooms/26843025,20240825194210.0,2024-08-26,city scrape,Villa indépendante avec vue sur le lac et jardin,"A very quiet villa with lake views and a garden of 2,400m2 in Yens-sur-Morges. 150 m2 of living space on two floors.<br />You will be alone in our house. One room in the house is closed. Ideal for exploring the area by car or bike.",https://a0.muscache.com/pictures/6ec4f47b-e1d0-4949-92fd-112607078b3c.jpg,37233819.0,https://www.airbnb.com/users/show/37233819,Isabelle,2015-07-01,"Vaud, Switzerland",nan,100.0,70.75,False,https://a0.muscache.com/im/users/37233819/profile_pic/1436369454/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37233819/profile_pic/1436369454/original.jpg?aki_policy=profile_x_medium,1.0,3.0,"['email', 'phone', 'work_email']",1.0,1.0,Yens,Morges,46.52544,6.42516,Entire villa,Entire home/apt,6.0,2.5,2.5 baths,3.0,8.0,"[""Hammock"", ""Dedicated workspace"", ""Outdoor furniture"", ""Wifi"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Essentials"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Iron"", ""Drying rack for clothing"", ""Free parking on premises"", ""Conditioner"", ""Shampoo"", ""Toaster"", ""Dishwasher"", ""Long term stays allowed"", ""Baking sheet"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Cleaning products"", ""Wine glasses"", ""Cooking basics"", ""Sun loungers"", ""Private patio or balcony"", ""Host greets you"", ""BBQ grill: gas"", ""Bathtub"", ""Dining table"", ""Private entrance"", ""Outdoor dining area"", ""High chair"", ""Stove"", ""Clothing storage"", ""Shower gel"", ""Barbecue utensils"", ""Blender"", ""Board games"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Mosquito net"", ""Outdoor playground"", ""Indoor fireplace"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Oven"", ""Extra pillows and blankets"", ""Heating"", ""Coffee"", ""Room-darkening shades"", ""Private backyard"", ""Hot water kettle"", ""TV"", ""Free street parking"", ""Books and reading material"", ""Bread maker""]",300.0,7.0,52.0,7.0,7.0,52.0,52.0,7.0,52.0,True,0.0,13.0,16.0,32.0,2024-08-26,2.0,0.0,0.0,2018-07-30,2018-08-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.03
27317148.0,https://www.airbnb.com/rooms/27317148,20240825194210.0,2024-08-26,city scrape,Fully equipped apartment of 4 rooms with view,"Beautiful  fully equipped flat with view on the Alps and the lake on the 2nd floor of a residential building. <br />Located in St-George, little village between Lausanne and Geneva at an altitude of 1000 m <br />only 15 min away from the motorway exit of Gland, Rolle or Aubonne. <br /><br />You will experience a calm and restoring environment with multiple recreational possibilities such as walk in the forest or winter sports activities.<br /><br />* Please note additional fees below *",https://a0.muscache.com/pictures/67ad475a-c06f-44c4-955a-06b5165a0d57.jpg,150470828.0,https://www.airbnb.com/users/show/150470828,Evelyne,2017-09-13,"Saint-George, Switzerland",within an hour,100.0,100.0,False,https://a0.muscache.com/im/pictures/user/84d84939-7a63-4937-ade0-dcacc88b9e39.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/84d84939-7a63-4937-ade0-dcacc88b9e39.jpg?aki_policy=profile_x_medium,2.0,3.0,"['email', 'phone', 'work_email']",1.0,1.0,Saint-George,Nyon,46.51448,6.25924,Entire rental unit,Entire home/apt,7.0,1.0,1 bath,3.0,6.0,"[""Outlet covers"", ""Lake view"", ""Dedicated workspace"", ""First aid kit"", ""Wifi"", ""Children\u2019s books and toys"", ""Smoke alarm"", ""Essentials"", ""Mountain view"", ""Window guards"", ""Hangers"", ""Dishes and silverware"", ""Iron"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Baby bath"", ""Washer"", ""Hair dryer"", ""Kitchen"", ""Table corner guards"", ""Microwave"", ""Hot water"", ""Pocket wifi"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Bathtub"", ""Private entrance"", ""Ethernet connection"", ""High chair"", ""Stove"", ""Children\u2019s dinnerware"", ""Crib"", ""Free parking on premises"", ""Bed linens"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Refrigerator"", ""Oven"", ""Pack \u2019n play/Travel crib"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Changing table"", ""Heating"", ""Room-darkening shades"", ""TV with standard cable"", ""Free street parking"", ""Lockbox"", ""Ski-in/Ski-out""]",94.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,True,26.0,56.0,86.0,266.0,2024-08-26,194.0,25.0,5.0,2018-08-02,2024-08-20,4.6,4.73,4.58,4.84,4.86,4.69,4.54,1.0,2.0,2.0,0.0,0.0,2.63
28023367.0,https://www.airbnb.com/rooms/28023367,20240825194210.0,2024-08-26,city scrape,Chalet Dauphinelle met een adembenemend  uitzicht!,"Ground floor: living room, dining area , TV, Wi-Fi. Open kitchen with an electric 3-burner hob, oven, Nespresso and a filter coffee maker, dishwasher, fridge with freezer. Bathroom with bath and toilet. <br /><br />First floor: 3 double rooms with two single beds. A bedroom with single bed and baby bed. Bathroom with shower and toilet.<br /><br />Small garden with south-west terrace.<br /><br />Washing machine, high chair, crib. No smokers house and pets are not allowed.",https://a0.muscache.com/pictures/miso/Hosting-28023367/original/e50b44e3-9b2f-4954-b5a2-72a676cb98c3.jpeg,99481966.0,https://www.airbnb.com/users/show/99481966,Pauline,2016-10-13,"Zeist, Netherlands",within a few hours,100.0,83.0,False,https://a0.muscache.com/im/pictures/user/67c32c0a-7d38-4f2e-a0dc-19eb6eecf485.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/67c32c0a-7d38-4f2e-a0dc-19eb6eecf485.jpg?aki_policy=profile_x_medium,1.0,1.0,['phone'],1.0,1.0,Château-d'Oex,Riviera-Pays-d'Enhaut,46.47748,7.12872,Entire chalet,Entire home/apt,7.0,2.0,2 baths,4.0,7.0,"[""Private backyard \u2013 Not fully fenced"", ""Dedicated workspace"", ""Baby safety gates"", ""First aid kit"", ""Outdoor furniture"", ""Wifi"", ""City skyline view"", ""Children\u2019s books and toys"", ""Smoke alarm"", ""Mini fridge"", ""Coffee maker"", ""Laundromat nearby"", ""Dishes and silverware"", ""Mountain view"", ""Hangers"", ""Freezer"", ""Stainless steel electric stove"", ""Iron"", ""Drying rack for clothing"", ""Toaster"", ""Dishwasher"", ""Long term stays allowed"", ""Baking sheet"", ""24 inch HDTV with premium cable"", ""Kitchen"", ""Hot water"", ""Cleaning products"", ""Wine glasses"", ""Cooking basics"", ""Host greets you"", ""Private patio or balcony"", ""Valley view"", ""Bathtub"", ""Dining table"", ""Private entrance"", ""High chair"", ""Indoor fireplace: wood-burning"", ""Clothing storage"", ""Children\u2019s dinnerware"", ""Garden view"", ""Crib"", ""Free washer \u2013 In unit"", ""Board games"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Fireplace guards"", ""Oven"", ""Extra pillows and blankets"", ""Coffee"", ""Room-darkening shades"", ""Free street parking"", ""Books and reading material"", ""Bread maker""]",185.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,True,9.0,39.0,60.0,290.0,2024-08-26,32.0,3.0,0.0,2018-12-28,2024-02-23,4.63,4.72,4.66,4.78,4.72,4.59,4.56,0.0,1.0,1.0,0.0,0.0,0.46
28770335.0,https://www.airbnb.com/rooms/28770335,20240825194210.0,2024-08-26,city scrape,Maison villageoise,"Village house, tastefully renovated to preserve the charm of the old (stove , exposed beam). It is located in the heart of the old village, in a very quiet area and benefits from a garden and a cutlery and barbecue area. Ideal for a family with children but also very pleasant for a couple or friends.<br />1 parking space available in front of the house<br />We also have many games and a foosball in the game room",https://a0.muscache.com/pictures/267f1e9e-da39-4a5a-9254-e549b133bba2.jpg,8344408.0,https://www.airbnb.com/users/show/8344408,Isabelle & Antoine,2013-08-23,"Bussigny, Switzerland",nan,99.5,100.0,False,https://a0.muscache.com/im/pictures/user/User-8344408/original/9f1dab6f-08d8-4750-8774-8113fde41830.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-8344408/original/9f1dab6f-08d8-4750-8774-8113fde41830.jpeg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Bussigny,Ouest lausannois,46.55371,6.55652,Entire home,Entire home/apt,6.0,2.5,2.5 baths,4.0,6.0,"[""Children\u2019s books and toys for ages 5-10 years old"", ""Outdoor furniture"", ""Wifi"", ""High chair - available upon request"", ""Mini fridge"", ""Essentials"", ""Mountain view"", ""Dishes and silverware"", ""Freezer"", ""Iron"", ""Piano"", ""Drying rack for clothing"", ""Portable fans"", ""Shampoo"", ""Toaster"", ""Central heating"", ""Private backyard \u2013 Fully fenced"", ""Dishwasher"", ""Record player"", ""Baking sheet"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Private BBQ grill: gas"", ""Hot water"", ""Cleaning products"", ""Wine glasses"", ""Cooking basics"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Bathtub"", ""Dining table"", ""Private entrance"", ""Outdoor dining area"", ""Indoor fireplace: wood-burning"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Barbecue utensils"", ""Garden view"", ""Board games"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Mosquito net"", ""Babysitter recommendations"", ""Refrigerator"", ""Body soap"", ""Other electric stove"", ""Oven"", ""Free parking on premises"", ""Children's playroom"", ""Room-darkening shades"", ""Hot water kettle"", ""TV"", ""Books and reading material"", ""Coffee maker: pour-over coffee""]",145.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,True,0.0,0.0,0.0,103.0,2024-08-26,1.0,1.0,0.0,2023-10-25,2023-10-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.1
29116174.0,https://www.airbnb.com/rooms/29116174,20240825194210.0,2024-08-26,city scrape,Fleur des Champs,"This chalet is situated at 400m from the Barboleuse gondola connecting to the Villars-Gryon-Les Diablerets. -- 5.5 room chalet on 2 floors (8 pers) includes at the main floor: a fully equipped kitchen, livingroom with dining nook, separate toilet. 1st floor: 2 rooms with double bed, 1 room with 2 single beds, 1 room with bunkbeds, 1 bathroom with shower/toilet. 2nd floor: small livingroom/playroom under the roof. Free wifi.This apartment is rente",https://a0.muscache.com/pictures/prohost-api/Hosting-29116174/original/10f8746a-1566-4b8b-ba93-686a7d4802ee.jpeg,201776611.0,https://www.airbnb.com/users/show/201776611,Bernadette,2018-07-12,"Gryon, Switzerland",within an hour,100.0,94.0,False,https://a0.muscache.com/im/pictures/user/User-201776611/original/0d66aea7-e9ad-418b-acba-49b32945def0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-201776611/original/0d66aea7-e9ad-418b-acba-49b32945def0.jpeg?aki_policy=profile_x_medium,41.0,68.0,"['email', 'phone']",1.0,1.0,Gryon,Aigle,46.28347,7.07436,Entire chalet,Entire home/apt,8.0,1.0,1.5 baths,4.0,6.0,"[""Kitchen"", ""Bed linens"", ""Indoor fireplace"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Heating"", ""Private entrance"", ""Free street parking"", ""Washer"", ""TV"", ""Essentials"", ""Hangers""]",291.0,1.0,1125.0,1.0,3.0,100.0,1125.0,1.2,1010.0,True,14.0,44.0,45.0,45.0,2024-08-26,4.0,0.0,0.0,2020-08-14,2022-08-20,4.5,4.75,4.5,4.5,4.75,5.0,4.5,1.0,41.0,41.0,0.0,0.0,0.08
29254664.0,https://www.airbnb.com/rooms/29254664,20240825194210.0,2024-08-26,city scrape,Chalet les Pavots,"Built in 1938, the chalet is located on a quiet private road. It is easily accessible by car as well as by public transport. A cozy French country house style, mixed with individual designer pieces, characterizes the carefully selected interior design, grown over generations. The charming village, as well as the cable cars are a 10-minute walk away. In winter, ski in ski out is possible in good snow conditions.",https://a0.muscache.com/pictures/a586ef4a-3311-428c-a5da-1bd7e4435eef.jpg,220400754.0,https://www.airbnb.com/users/show/220400754,Chantal,2018-10-13,"Zürich, Switzerland",within an hour,100.0,90.0,False,https://a0.muscache.com/im/pictures/user/ab73343a-86cb-4a7d-8ebe-674d81610662.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab73343a-86cb-4a7d-8ebe-674d81610662.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Ollon,Aigle,46.30239,7.05684,Entire chalet,Entire home/apt,9.0,3.5,3.5 baths,5.0,6.0,"[""Private backyard \u2013 Not fully fenced"", ""Dedicated workspace"", ""Baby safety gates"", ""Outdoor furniture"", ""Wifi"", ""Children\u2019s books and toys"", ""Ping pong table"", ""Resort access"", ""Essentials"", ""Mountain view"", ""Dishes and silverware"", ""Hangers"", ""Blender"", ""Freezer"", ""Iron"", ""Drying rack for clothing"", ""Free parking on premises"", ""Bidet"", ""Toaster"", ""Central heating"", ""BBQ grill"", ""Self check-in"", ""Dishwasher"", ""Long term stays allowed"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Beach essentials"", ""Kitchen"", ""Ski-in/ski-out \u2013 near ski lifts"", ""Hot water"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Pets allowed"", ""Cooking basics"", ""Sun loungers"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Bathtub"", ""Baby bath - available upon request"", ""Dining table"", ""Private entrance"", ""Outdoor dining area"", ""High chair"", ""Indoor fireplace: wood-burning"", ""Fire pit"", ""Cleaning available during stay"", ""Barbecue utensils"", ""Garden view"", ""Crib"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Board games"", ""Babysitter recommendations"", ""Outdoor playground"", ""Fire extinguisher"", ""Fireplace guards"", ""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""Children's playroom"", ""Oven"", ""Extra pillows and blankets"", ""Ue Boom  Bluetooth sound system"", ""Clothing storage: closet, wardrobe, and dresser"", ""Room-darkening shades"", ""Electric stove"", ""Hot water kettle"", ""TV"", ""Books and reading material"", ""Lockbox""]",340.0,4.0,30.0,4.0,4.0,30.0,30.0,4.0,30.0,True,27.0,57.0,87.0,340.0,2024-08-26,28.0,6.0,0.0,2019-02-05,2024-03-03,4.86,4.93,4.68,4.79,4.96,5.0,4.79,0.0,1.0,1.0,0.0,0.0,0.41
29650642.0,https://www.airbnb.com/rooms/29650642,20240825194210.0,2024-08-26,city scrape,Charming chalet in the middle of the pastures,"The chalet is located near the ski slopes (direct access from the chalet). It is a recently renovated family cottage. Underfloor heating and stove on the ground floor. Radiator on the first floor. The chalet has a lot of charm and is ideal for holidays with family or friends. <br />It is accessible from the main road, but you have to walk about 70 meters in the meadow. <br />A large terrace is accessible from the kitchen and living room. <br />A restaurant and a sports shop are nearby.",https://a0.muscache.com/pictures/dcc4d9ad-2aa2-460f-9ede-0ef5baac0730.jpg,223174764.0,https://www.airbnb.com/users/show/223174764,Véronique,2018-10-29,"Morges, Switzerland",within a day,100.0,86.0,False,https://a0.muscache.com/im/pictures/user/ca145848-c8ea-4298-8bb4-7da3d448daef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ca145848-c8ea-4298-8bb4-7da3d448daef.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Gryon,Aigle,46.28922,7.09577,Entire chalet,Entire home/apt,10.0,2.0,2 baths,3.0,10.0,"[""Outdoor furniture"", ""Wifi"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Mountain view"", ""Hangers"", ""Dishwasher"", ""Washer"", ""Hair dryer"", ""Kitchen"", ""Hot water"", ""Wine glasses"", ""Cooking basics"", ""Host greets you"", ""Private patio or balcony"", ""Dining table"", ""Private entrance"", ""Outdoor dining area"", ""Stove"", ""Cleaning available during stay"", ""Free parking on premises"", ""Bed linens"", ""Indoor fireplace"", ""Fire extinguisher"", ""Refrigerator"", ""Oven"", ""Extra pillows and blankets"", ""Heating"", ""Free street parking"", ""Ski-in/Ski-out"", ""Private backyard""]",230.0,4.0,10.0,4.0,4.0,10.0,10.0,4.0,10.0,True,16.0,39.0,42.0,42.0,2024-08-26,28.0,4.0,2.0,2018-12-29,2024-08-21,4.96,4.93,4.93,4.96,5.0,4.96,4.86,0.0,1.0,1.0,0.0,0.0,0.41
29745986.0,https://www.airbnb.com/rooms/29745986,20240825194210.0,2024-08-26,city scrape,Vevey - Nid d'aigle - Location d'une année,"One-year rental 1.8.2020 - 31.7.2021<br />Detached house, situated in a green and quiet setting, with magnificent views of the lake and mountains.<br />Perfectly equipped, the house has 5 bedrooms, with a total of 9 sleeping accommodations and 3 parking spaces.",https://a0.muscache.com/pictures/518891ca-c380-4a44-b696-2682a3600243.jpg,223772102.0,https://www.airbnb.com/users/show/223772102,Laura,2018-11-02,"Chardonne, Switzerland",within a few hours,100.0,69.25,False,https://a0.muscache.com/im/pictures/user/455868da-fa79-4cd1-81e2-1f6776afcd3f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/455868da-fa79-4cd1-81e2-1f6776afcd3f.jpg?aki_policy=profile_x_medium,1.0,3.0,"['email', 'phone']",1.0,0.0,Chardonne,Riviera-Pays-d'Enhaut,46.47789,6.82111,Entire home,Entire home/apt,6.0,2.5,2.5 baths,5.0,6.0,"[""Iron"", ""Kitchen"", ""Free parking on premises"", ""Fire extinguisher"", ""Pets allowed"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Private entrance"", ""Washer"", ""TV"", ""Stove"", ""Dryer"", ""Essentials"", ""Hair dryer""]",125.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,True,23.0,53.0,83.0,358.0,2024-08-26,0.0,0.0,0.0,nan,nan,4.865,4.85,4.4525,4.9675,5.0,4.8425,4.685,0.0,1.0,1.0,0.0,0.0,0.22999999999999998
30102037.0,https://www.airbnb.com/rooms/30102037,20240825194210.0,2024-08-26,city scrape,Montreux home with a view,"This 5 bedroom house in situated in the mountains just a 10 minute drive to the centre of  Montreux. A great place to relax with the kids or friends as it has ample outdoor space including a forest behind the house, a trampoline, table tennis, large outdoor terrace with BBQ and a beautiful panoramic view of the lake and surrounding moutains. There is also space for 5-6 cars to park.",https://a0.muscache.com/pictures/55e61994-a031-455e-9872-1bbc2c3e659e.jpg,15816360.0,https://www.airbnb.com/users/show/15816360,Inez,2014-05-21,"Montreux, Switzerland",nan,99.0,0.0,False,https://a0.muscache.com/im/pictures/user/8bf8620f-eac9-4733-a5fd-fa3cfd9ea228.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8bf8620f-eac9-4733-a5fd-fa3cfd9ea228.jpg?aki_policy=profile_x_medium,1.0,1.0,['phone'],1.0,1.0,Montreux,Riviera-Pays-d'Enhaut,46.47049,6.9332,Entire home,Entire home/apt,8.0,2.5,2.5 baths,5.0,6.0,"[""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Backyard"", ""Dishes and silverware"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Indoor fireplace"", ""Fire extinguisher"", ""Refrigerator"", ""Heating""]",490.0,4.0,14.0,4.0,4.0,14.0,14.0,4.0,14.0,True,0.0,0.0,0.0,25.0,2024-08-26,2.0,0.0,0.0,2019-01-02,2019-08-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.03
